s_Sample	h_popUID	h_SampCnt	h_SampFrac	s_ReadCntTotUsed	s_COI	c_clusterID	c_AveragedFrac	c_ReadCnt	c_RepCnt
2018-02-28-3535	pfama1.133	1	0.00132979	386(87.1%)	9	4	0.0129534	5	1
2018-02-28-3535	pfama1.134	1	0.00132979	386(87.1%)	9	5	0.0129534	5	1
2018-02-28-3535	pfama1.135	1	0.00132979	386(87.1%)	9	6	0.0129534	5	1
2018-02-28-3535	pfama1.150	1	0.00132979	386(87.1%)	9	7	0.0103627	4	1
2018-02-28-3535	pfama1.151	1	0.00132979	386(87.1%)	9	8	0.0103627	4	1
2018-03-05-3541	pfama1.009	50	0.0664894	40067(90%)	3	0	0.980458	39284	1
2018-03-05-3541	pfama1.138	1	0.00132979	40067(90%)	3	1	0.0126288	506	1
2018-03-05-3541	pfama1.222	1	0.00132979	40067(90%)	3	2	0.00691342	277	1
2018-03-05-3542	pfama1.038	7	0.00930851	69547(97.2%)	6	0	0.759322	52795	2
2018-03-05-3542	pfama1.027	17	0.0226064	69547(97.2%)	6	1	0.180947	12585	2
2018-03-05-3542	pfama1.015	37	0.0492021	69547(97.2%)	6	2	0.0286327	1987	2
2018-03-05-3542	pfama1.005	67	0.0890957	69547(97.2%)	6	3	0.0143071	1001	2
2018-03-05-3542	pfama1.011	49	0.0651596	69547(97.2%)	6	4	0.0109332	770	2
2018-03-05-3542	pfama1.016	27	0.0359043	69547(97.2%)	6	5	0.00585866	409	2
2018-03-06-3577	pfama1.000	125	0.166223	48173(93.8%)	1	0	1	48173	2
2018-03-06-3578	pfama1.010	50	0.0664894	40293(74.1%)	8	0	0.339281	13765	2
2018-03-06-3578	pfama1.031	11	0.0146277	40293(74.1%)	8	1	0.315235	12349	2
2018-03-06-3578	pfama1.014	39	0.0518617	40293(74.1%)	8	2	0.155396	6449	2
2018-03-06-3578	pfama1.017	24	0.0319149	40293(74.1%)	8	3	0.057996	2254	2
2018-03-06-3578	pfama1.012	46	0.0611702	40293(74.1%)	8	4	0.0430135	1783	2
2018-03-06-3578	pfama1.009	50	0.0664894	40293(74.1%)	8	5	0.0414611	1723	2
2018-03-06-3578	pfama1.022	21	0.0279255	40293(74.1%)	8	6	0.0291084	1218	2
2018-03-06-3578	pfama1.004	71	0.0944149	40293(74.1%)	8	7	0.0185089	752	2
2018-03-06-3595	pfama1.002	93	0.12367	76963(89.5%)	1	0	1	76963	2
2018-03-07-3642	pfama1.002	93	0.12367	512(88.7%)	1	0	1	512	2
2018-03-12-3190	pfama1.001	107	0.142287	68992(85.7%)	1	0	1	68992	2
2018-03-12-3202	pfama1.020	22	0.0292553	568(85.9%)	1	0	1	568	4
2018-03-12-3659	pfama1.014	39	0.0518617	42185(81.1%)	1	0	1	42185	2
2018-03-14-3709	pfama1.013	40	0.0531915	22233(89.2%)	3	0	0.986192	21926	1
2018-03-14-3709	pfama1.197	1	0.00132979	22233(89.2%)	3	1	0.00746638	166	1
2018-03-14-3709	pfama1.241	1	0.00132979	22233(89.2%)	3	2	0.00634192	141	1
2018-03-14-3714	pfama1.005	67	0.0890957	54741(84.6%)	1	0	1	54741	2
2018-03-14-3728	pfama1.075	1	0.00132979	984(88.7%)	6	0	0.547764	539	1
2018-03-14-3728	pfama1.000	125	0.166223	984(88.7%)	6	1	0.387195	381	1
2018-03-14-3728	pfama1.030	11	0.0146277	984(88.7%)	6	2	0.0426829	42	1
2018-03-14-3728	pfama1.152	1	0.00132979	984(88.7%)	6	3	0.0101626	10	1
2018-03-14-3728	pfama1.251	1	0.00132979	984(88.7%)	6	4	0.00609756	6	1
2018-03-14-3728	pfama1.252	1	0.00132979	984(88.7%)	6	5	0.00609756	6	1
2018-03-19-3746	pfama1.002	93	0.12367	61879(73.5%)	1	0	1	61879	3
2018-03-19-3747	pfama1.001	107	0.142287	73588(88.1%)	1	0	1	73588	2
2018-03-19-3761	pfama1.006	56	0.0744681	39969(91.6%)	1	0	1	39969	2
2018-03-19-3766	pfama1.003	72	0.0957447	40995(89.6%)	1	0	1	40995	2
2018-03-19-3777	pfama1.015	37	0.0492021	36661(68.8%)	3	0	0.814293	30224	2
2018-03-19-3777	pfama1.006	56	0.0744681	36661(68.8%)	3	1	0.13751	4560	2
2018-03-19-3777	pfama1.090	1	0.00132979	36661(68.8%)	3	2	0.0481971	1877	2
2018-03-20-3786	pfama1.005	67	0.0890957	118530(95.9%)	2	0	0.621586	74063	2
2018-03-20-3786	pfama1.001	107	0.142287	118530(95.9%)	2	1	0.378414	44467	2
2018-03-20-3805	pfama1.001	107	0.142287	25226(90.8%)	1	0	1	25226	2
2018-03-20-3816	pfama1.000	125	0.166223	44596(93.1%)	1	0	1	44596	2
2018-03-20-3818	pfama1.008	50	0.0664894	45034(92.1%)	1	0	1	45034	2
2018-03-21-3095	pfama1.006	56	0.0744681	41037(90%)	1	0	1	41037	2
2018-03-21-3096	pfama1.011	49	0.0651596	44078(92.7%)	4	0	0.566656	24976	2
2018-03-21-3096	pfama1.020	22	0.0292553	44078(92.7%)	4	1	0.40977	18062	2
2018-03-21-3096	pfama1.012	46	0.0611702	44078(92.7%)	4	2	0.0134394	593	2
2018-03-21-3096	pfama1.010	50	0.0664894	44078(92.7%)	4	3	0.0101346	447	2
2018-03-21-3313	pfama1.018	23	0.0305851	51893(87.3%)	1	0	1	51893	2
2018-03-21-3315	pfama1.007	52	0.0691489	31355(98.4%)	2	0	0.958866	30049	2
2018-03-21-3315	pfama1.011	49	0.0651596	31355(98.4%)	2	1	0.0411336	1306	2
2018-03-21-3364	pfama1.018	23	0.0305851	55655(96.9%)	1	0	1	55655	2
2018-03-21-3505	pfama1.037	7	0.00930851	64907(90.7%)	1	0	1	64907	2
2018-03-21-3510	pfama1.029	12	0.0159574	44998(92%)	1	0	1	44998	2
2018-03-26-3164	pfama1.012	46	0.0611702	58426(94.2%)	2	0	0.661208	38618	2
2018-03-26-3164	pfama1.000	125	0.166223	58426(94.2%)	2	1	0.338792	19808	2
2018-03-27-3285	pfama1.011	49	0.0651596	36489(76.5%)	5	0	0.453866	16573	2
2018-03-27-3285	pfama1.009	50	0.0664894	36489(76.5%)	5	1	0.271886	9912	2
2018-03-27-3285	pfama1.001	107	0.142287	36489(76.5%)	5	2	0.12388	4521	2
2018-03-27-3285	pfama1.023	19	0.025266	36489(76.5%)	5	3	0.0971102	3537	2
2018-03-27-3285	pfama1.035	9	0.0119681	36489(76.5%)	5	4	0.0532584	1946	2
2018-03-27-3523	pfama1.005	67	0.0890957	69181(87.2%)	1	0	1	69181	2
2018-04-02-3542	pfama1.005	67	0.0890957	29876(94.1%)	2	0	0.990895	29602	2
2018-04-02-3542	pfama1.015	37	0.0492021	29876(94.1%)	2	1	0.00910499	274	2
2018-04-03-3602	pfama1.004	71	0.0944149	43098(87.9%)	9	0	0.727382	31294	2
2018-04-03-3602	pfama1.022	21	0.0279255	43098(87.9%)	9	1	0.110027	4817	2
2018-04-03-3602	pfama1.023	19	0.025266	43098(87.9%)	9	2	0.0396237	1692	2
2018-04-03-3602	pfama1.100	1	0.00132979	43098(87.9%)	9	3	0.0297426	1279	2
2018-04-03-3602	pfama1.000	125	0.166223	43098(87.9%)	9	4	0.0261364	1150	2
2018-04-03-3602	pfama1.114	1	0.00132979	43098(87.9%)	9	5	0.0210855	905	2
2018-04-03-3602	pfama1.002	93	0.12367	43098(87.9%)	9	6	0.0178481	738	2
2018-04-03-3602	pfama1.006	56	0.0744681	43098(87.9%)	9	7	0.0143282	611	2
2018-04-03-3602	pfama1.046	3	0.00398936	43098(87.9%)	9	8	0.0138268	612	2
2018-04-03-3604	pfama1.021	22	0.0292553	55200(83.2%)	13	0	0.265277	14641	2
2018-04-03-3604	pfama1.005	67	0.0890957	55200(83.2%)	13	1	0.180402	10028	2
2018-04-03-3604	pfama1.000	125	0.166223	55200(83.2%)	13	2	0.16347	8965	2
2018-04-03-3604	pfama1.001	107	0.142287	55200(83.2%)	13	3	0.113581	6230	2
2018-04-03-3604	pfama1.014	39	0.0518617	55200(83.2%)	13	4	0.0920005	5133	2
2018-04-03-3604	pfama1.032	10	0.0132979	55200(83.2%)	13	5	0.0663476	3686	2
2018-04-03-3604	pfama1.010	50	0.0664894	55200(83.2%)	13	6	0.0350832	1927	2
2018-04-03-3604	pfama1.003	72	0.0957447	55200(83.2%)	13	7	0.0222318	1222	2
2018-04-03-3604	pfama1.007	52	0.0691489	55200(83.2%)	13	8	0.0150152	813	2
2018-04-03-3604	pfama1.045	3	0.00398936	55200(83.2%)	13	9	0.0145426	795	2
2018-04-03-3604	pfama1.004	71	0.0944149	55200(83.2%)	13	10	0.0143303	795	2
2018-04-03-3604	pfama1.038	7	0.00930851	55200(83.2%)	13	11	0.0102879	554	2
2018-04-03-3604	pfama1.002	93	0.12367	55200(83.2%)	13	12	0.0074308	411	2
2018-04-03-3614	pfama1.002	93	0.12367	41244(88.3%)	1	0	1	41244	2
2018-04-03-3616	pfama1.002	93	0.12367	51140(90.3%)	1	0	1	51140	2
2018-04-04-3546	pfama1.008	50	0.0664894	77164(84%)	1	0	1	77164	2
2018-04-04-3578	pfama1.031	11	0.0146277	22890(60.4%)	8	0	0.258116	5935	2
2018-04-04-3578	pfama1.008	50	0.0664894	22890(60.4%)	8	1	0.173284	3986	2
2018-04-04-3578	pfama1.019	23	0.0305851	22890(60.4%)	8	2	0.161119	3655	2
2018-04-04-3578	pfama1.003	72	0.0957447	22890(60.4%)	8	3	0.118661	2700	2
2018-04-04-3578	pfama1.000	125	0.166223	22890(60.4%)	8	4	0.117809	2691	2
2018-04-04-3578	pfama1.010	50	0.0664894	22890(60.4%)	8	5	0.10562	2417	2
2018-04-04-3578	pfama1.014	39	0.0518617	22890(60.4%)	8	6	0.0509039	1171	2
2018-04-04-3578	pfama1.022	21	0.0279255	22890(60.4%)	8	7	0.0144883	335	2
2018-04-04-3579	pfama1.034	9	0.0119681	78213(84.3%)	1	0	1	78213	2
2018-04-09-3122	pfama1.001	107	0.142287	67461(88.9%)	2	0	0.965678	65082	2
2018-04-09-3122	pfama1.004	71	0.0944149	67461(88.9%)	2	1	0.0343218	2379	2
2018-04-09-3148	pfama1.001	107	0.142287	97525(87.9%)	1	0	1	97525	2
2018-04-09-3190	pfama1.001	107	0.142287	65261(90.9%)	1	0	1	65261	2
2018-04-09-3202	pfama1.020	22	0.0292553	36669(83.8%)	2	0	0.911071	33373	2
2018-04-09-3202	pfama1.025	18	0.0239362	36669(83.8%)	2	1	0.0889294	3296	2
2018-04-09-3205	pfama1.028	14	0.018617	66446(75.7%)	2	0	0.909107	59928	2
2018-04-09-3205	pfama1.000	125	0.166223	66446(75.7%)	2	1	0.0908934	6518	2
2018-04-09-3659	pfama1.014	39	0.0518617	70960(87%)	2	0	0.732838	51042	2
2018-04-09-3659	pfama1.019	23	0.0305851	70960(87%)	2	1	0.267162	19918	2
2018-04-10-3673	pfama1.004	71	0.0944149	89972(86.7%)	2	0	0.990522	89102	2
2018-04-10-3673	pfama1.160	1	0.00132979	89972(86.7%)	2	1	0.00947827	870	2
2018-04-10-3685	pfama1.032	10	0.0132979	68771(65.9%)	3	0	0.984974	67724	2
2018-04-10-3685	pfama1.185	1	0.00132979	68771(65.9%)	3	1	0.00782866	577	2
2018-04-10-3685	pfama1.211	1	0.00132979	68771(65.9%)	3	2	0.00719714	470	2
2018-04-11-3665	pfama1.002	93	0.12367	54293(91.5%)	2	0	0.992212	53870	2
2018-04-11-3665	pfama1.040	6	0.00797872	54293(91.5%)	2	1	0.00778769	423	2
2018-04-11-3708	pfama1.004	71	0.0944149	84553(85.7%)	1	0	1	84553	2
2018-04-11-3709	pfama1.013	40	0.0531915	43482(92.5%)	1	0	1	43482	2
2018-04-11-3713	pfama1.017	24	0.0319149	89188(87.1%)	1	0	1	89188	2
2018-04-11-3714	pfama1.009	50	0.0664894	38768(87.4%)	4	0	0.975598	37822	1
2018-04-11-3714	pfama1.145	1	0.00132979	38768(87.4%)	4	1	0.0113496	440	1
2018-04-11-3714	pfama1.206	1	0.00132979	38768(87.4%)	4	2	0.00729983	283	1
2018-04-11-3714	pfama1.269	1	0.00132979	38768(87.4%)	4	3	0.00575217	223	1
2018-04-11-3728	pfama1.005	67	0.0890957	48527(90.8%)	1	0	1	48527	2
2018-04-16-3746	pfama1.010	50	0.0664894	39983(79.7%)	2	0	0.68497	27446	2
2018-04-16-3746	pfama1.002	93	0.12367	39983(79.7%)	2	1	0.31503	12537	2
2018-04-16-3747	pfama1.001	107	0.142287	46086(90.4%)	2	0	0.992821	45759	2
2018-04-16-3747	pfama1.039	7	0.00930851	46086(90.4%)	2	1	0.00717862	327	2
2018-04-16-3761	pfama1.006	56	0.0744681	87796(85.6%)	1	0	1	87796	2
2018-04-16-3766	pfama1.000	125	0.166223	64550(62.7%)	1	0	1	64550	2
2018-04-16-3777	pfama1.008	50	0.0664894	61882(86%)	2	0	0.926453	57304	2
2018-04-16-3777	pfama1.014	39	0.0518617	61882(86%)	2	1	0.0735469	4578	2
2018-04-17-3805	pfama1.001	107	0.142287	55591(91.7%)	8	0	0.92756	51564	1
2018-04-17-3805	pfama1.118	1	0.00132979	55591(91.7%)	8	1	0.0180965	1006	1
2018-04-17-3805	pfama1.055	2	0.00265957	55591(91.7%)	8	2	0.0134914	750	1
2018-04-17-3805	pfama1.156	1	0.00132979	55591(91.7%)	8	3	0.00973179	541	1
2018-04-17-3805	pfama1.159	1	0.00132979	55591(91.7%)	8	4	0.00958788	533	1
2018-04-17-3805	pfama1.059	2	0.00265957	55591(91.7%)	8	5	0.00800489	445	1
2018-04-17-3805	pfama1.193	1	0.00132979	55591(91.7%)	8	6	0.00760915	423	1
2018-04-17-3805	pfama1.067	2	0.00265957	55591(91.7%)	8	7	0.00591822	329	1
2018-04-17-3818	pfama1.008	50	0.0664894	43257(90.4%)	1	0	1	43257	2
2018-04-18-3095	pfama1.006	56	0.0744681	45657(91.4%)	1	0	1	45657	2
2018-04-18-3096	pfama1.020	22	0.0292553	32219(75.5%)	4	0	0.727779	23426	2
2018-04-18-3096	pfama1.012	46	0.0611702	32219(75.5%)	4	1	0.239554	7760	2
2018-04-18-3096	pfama1.011	49	0.0651596	32219(75.5%)	4	2	0.0252681	796	2
2018-04-18-3096	pfama1.013	40	0.0531915	32219(75.5%)	4	3	0.00739901	237	2
2018-04-18-3315	pfama1.011	49	0.0651596	38621(81.8%)	2	0	0.89409	34446	2
2018-04-18-3315	pfama1.007	52	0.0691489	38621(81.8%)	2	1	0.10591	4175	2
2018-04-18-3364	pfama1.018	23	0.0305851	77856(91.8%)	1	0	1	77856	2
2018-04-18-3505	pfama1.037	7	0.00930851	87259(86.6%)	1	0	1	87259	2
2018-04-18-3506	pfama1.009	50	0.0664894	43599(91.8%)	2	0	0.990892	43200	2
2018-04-18-3506	pfama1.014	39	0.0518617	43599(91.8%)	2	1	0.0091079	399	2
2018-04-18-3510	pfama1.029	12	0.0159574	67353(89.6%)	1	0	1	67353	2
2018-04-18-3785	pfama1.030	11	0.0146277	37175(92.5%)	2	0	0.985802	36652	2
2018-04-18-3785	pfama1.000	125	0.166223	37175(92.5%)	2	1	0.0141982	523	2
2018-04-18-3787	pfama1.003	72	0.0957447	75821(84.6%)	1	0	1	75821	2
2018-04-18-3816	pfama1.000	125	0.166223	44517(89.5%)	1	0	1	44517	2
2018-04-19-3786	pfama1.004	71	0.0944149	34764(88.6%)	4	0	0.89584	31146	2
2018-04-19-3786	pfama1.005	67	0.0890957	34764(88.6%)	4	1	0.0453234	1562	2
2018-04-19-3786	pfama1.010	50	0.0664894	34764(88.6%)	4	2	0.0319122	1114	2
2018-04-19-3786	pfama1.001	107	0.142287	34764(88.6%)	4	3	0.0269243	942	2
2018-04-23-3164	pfama1.000	125	0.166223	22105(96.8%)	1	0	1	22105	2
2018-04-24-3523	pfama1.005	67	0.0890957	85672(84.1%)	1	0	1	85672	2
2018-04-24-3527	pfama1.002	93	0.12367	76187(86.3%)	1	0	1	76187	2
2018-04-25-3249	pfama1.000	125	0.166223	49280(88.1%)	2	0	0.9875	48664	1
2018-04-25-3249	pfama1.052	2	0.00265957	49280(88.1%)	2	1	0.0125	616	1
2018-04-26-3285	pfama1.011	49	0.0651596	33862(73.7%)	5	0	0.637811	21646	2
2018-04-26-3285	pfama1.023	19	0.025266	33862(73.7%)	5	1	0.266107	8974	2
2018-04-26-3285	pfama1.009	50	0.0664894	33862(73.7%)	5	2	0.0462749	1539	2
2018-04-26-3285	pfama1.001	107	0.142287	33862(73.7%)	5	3	0.0285583	968	2
2018-04-26-3285	pfama1.035	9	0.0119681	33862(73.7%)	5	4	0.0212488	735	2
2018-04-30-3540	pfama1.008	50	0.0664894	43966(89%)	1	0	1	43966	2
2018-04-30-3541	pfama1.009	50	0.0664894	42612(86.3%)	2	0	0.994227	42366	1
2018-04-30-3541	pfama1.267	1	0.00132979	42612(86.3%)	2	1	0.00577302	246	1
2018-04-30-3542	pfama1.016	27	0.0359043	50507(82.8%)	3	0	0.658269	33244	2
2018-04-30-3542	pfama1.005	67	0.0890957	50507(82.8%)	3	1	0.327216	16529	2
2018-04-30-3542	pfama1.015	37	0.0492021	50507(82.8%)	3	2	0.0145155	734	2
2018-04-30-3546	pfama1.008	50	0.0664894	63973(85.2%)	2	0	0.991032	63400	2
2018-04-30-3546	pfama1.169	1	0.00132979	63973(85.2%)	2	1	0.00896821	573	2
2018-05-01-3577	pfama1.000	125	0.166223	42095(88.3%)	3	0	0.93251	39254	1
2018-05-01-3577	pfama1.087	1	0.00132979	42095(88.3%)	3	1	0.0582254	2451	1
2018-05-01-3577	pfama1.162	1	0.00132979	42095(88.3%)	3	2	0.00926476	390	1
2018-05-01-3578	pfama1.031	11	0.0146277	35624(72.8%)	9	0	0.467197	16680	2
2018-05-01-3578	pfama1.022	21	0.0279255	35624(72.8%)	9	1	0.223754	7941	2
2018-05-01-3578	pfama1.006	56	0.0744681	35624(72.8%)	9	2	0.128594	4541	2
2018-05-01-3578	pfama1.009	50	0.0664894	35624(72.8%)	9	3	0.0577499	2025	2
2018-05-01-3578	pfama1.012	46	0.0611702	35624(72.8%)	9	4	0.0477793	1744	2
2018-05-01-3578	pfama1.008	50	0.0664894	35624(72.8%)	9	5	0.0310466	1124	2
2018-05-01-3578	pfama1.017	24	0.0319149	35624(72.8%)	9	6	0.0248972	883	2
2018-05-01-3578	pfama1.014	39	0.0518617	35624(72.8%)	9	7	0.0102507	372	2
2018-05-01-3578	pfama1.010	50	0.0664894	35624(72.8%)	9	8	0.00873064	314	2
2018-05-01-3579	pfama1.034	9	0.0119681	74540(85.8%)	1	0	1	74540	2
2018-05-01-3602	pfama1.022	21	0.0279255	42673(89.5%)	5	0	0.951747	40613	2
2018-05-01-3602	pfama1.004	71	0.0944149	42673(89.5%)	5	1	0.0222886	953	2
2018-05-01-3602	pfama1.000	125	0.166223	42673(89.5%)	5	2	0.00952738	406	2
2018-05-01-3602	pfama1.170	1	0.00132979	42673(89.5%)	5	3	0.00891489	380	2
2018-05-01-3602	pfama1.046	3	0.00398936	42673(89.5%)	5	4	0.00752164	321	2
2018-05-01-3604	pfama1.002	93	0.12367	24137(80.8%)	9	0	0.374076	9017	2
2018-05-01-3604	pfama1.000	125	0.166223	24137(80.8%)	9	1	0.187135	4559	2
2018-05-01-3604	pfama1.008	50	0.0664894	24137(80.8%)	9	2	0.103303	2447	2
2018-05-01-3604	pfama1.021	22	0.0292553	24137(80.8%)	9	3	0.0994386	2412	2
2018-05-01-3604	pfama1.004	71	0.0944149	24137(80.8%)	9	4	0.0795648	1929	2
2018-05-01-3604	pfama1.010	50	0.0664894	24137(80.8%)	9	5	0.0677838	1659	2
2018-05-01-3604	pfama1.013	40	0.0531915	24137(80.8%)	9	6	0.0409386	987	2
2018-05-01-3604	pfama1.045	3	0.00398936	24137(80.8%)	9	7	0.0351834	821	2
2018-05-01-3604	pfama1.026	18	0.0239362	24137(80.8%)	9	8	0.0125769	306	2
2018-05-01-3614	pfama1.002	93	0.12367	39187(86.2%)	2	0	0.955145	37397	2
2018-05-01-3614	pfama1.041	5	0.00664894	39187(86.2%)	2	1	0.0448549	1790	2
2018-05-07-3122	pfama1.001	107	0.142287	43252(52.8%)	3	0	0.907186	38034	2
2018-05-07-3122	pfama1.086	1	0.00132979	43252(52.8%)	3	1	0.0613745	4102	2
2018-05-07-3122	pfama1.098	1	0.00132979	43252(52.8%)	3	2	0.0314391	1116	2
2018-05-07-3148	pfama1.001	107	0.142287	100116(87.8%)	2	0	0.994326	99549	2
2018-05-07-3148	pfama1.071	2	0.00265957	100116(87.8%)	2	1	0.00567373	567	2
2018-05-07-3190	pfama1.001	107	0.142287	78179(85.1%)	1	0	1	78179	2
2018-05-07-3202	pfama1.025	18	0.0239362	46846(88.1%)	1	0	1	46846	2
2018-05-07-3205	pfama1.025	18	0.0239362	53890(55.4%)	1	0	1	53890	2
2018-05-07-3659	pfama1.014	39	0.0518617	75824(91.3%)	2	0	0.895301	67809	2
2018-05-07-3659	pfama1.019	23	0.0305851	75824(91.3%)	2	1	0.104699	8015	2
2018-05-07-3665	pfama1.002	93	0.12367	81004(88.2%)	1	0	1	81004	2
2018-05-08-3672	pfama1.003	72	0.0957447	71388(86%)	1	0	1	71388	2
2018-05-08-3673	pfama1.004	71	0.0944149	44780(87.9%)	6	0	0.891559	39924	1
2018-05-08-3673	pfama1.084	1	0.00132979	44780(87.9%)	6	1	0.0755248	3382	1
2018-05-08-3673	pfama1.137	1	0.00132979	44780(87.9%)	6	2	0.0126396	566	1
2018-05-08-3673	pfama1.061	2	0.00265957	44780(87.9%)	6	3	0.00792765	355	1
2018-05-08-3673	pfama1.233	1	0.00132979	44780(87.9%)	6	4	0.00665476	298	1
2018-05-08-3673	pfama1.054	2	0.00265957	44780(87.9%)	6	5	0.00569451	255	1
2018-05-08-3685	pfama1.032	10	0.0132979	35761(76.8%)	2	0	0.801585	28669	2
2018-05-08-3685	pfama1.019	23	0.0305851	35761(76.8%)	2	1	0.198415	7092	2
2018-05-09-3708	pfama1.004	71	0.0944149	62190(93.2%)	1	0	1	62190	2
2018-05-09-3709	pfama1.013	40	0.0531915	79426(86.6%)	1	0	1	79426	2
2018-05-09-3713	pfama1.017	24	0.0319149	83333(92.5%)	2	0	0.993847	82819	2
2018-05-09-3713	pfama1.064	2	0.00265957	83333(92.5%)	2	1	0.00615345	514	2
2018-05-09-3714	pfama1.005	67	0.0890957	40610(77.9%)	2	0	0.536346	21781	1
2018-05-09-3714	pfama1.009	50	0.0664894	40610(77.9%)	2	1	0.463654	18829	1
2018-05-09-3728	pfama1.005	67	0.0890957	77056(84.9%)	2	0	0.992947	76511	2
2018-05-09-3728	pfama1.047	3	0.00398936	77056(84.9%)	2	1	0.00705347	545	2
2018-05-14-3746	pfama1.010	50	0.0664894	41562(85.9%)	2	0	0.938215	39058	2
2018-05-14-3746	pfama1.002	93	0.12367	41562(85.9%)	2	1	0.0617846	2504	2
2018-05-14-3747	pfama1.001	107	0.142287	81076(91.9%)	1	0	1	81076	2
2018-05-14-3761	pfama1.000	125	0.166223	30373(88%)	2	0	0.994271	30199	1
2018-05-14-3761	pfama1.070	2	0.00265957	30373(88%)	2	1	0.00572877	174	1
2018-05-14-3766	pfama1.003	72	0.0957447	58645(82.9%)	2	0	0.895987	52712	2
2018-05-14-3766	pfama1.000	125	0.166223	58645(82.9%)	2	1	0.104013	5933	2
2018-05-14-3777	pfama1.015	37	0.0492021	57540(69%)	2	0	0.657514	35833	2
2018-05-14-3777	pfama1.006	56	0.0744681	57540(69%)	2	1	0.342486	21707	2
2018-05-15-3785	pfama1.030	11	0.0146277	66853(90%)	2	0	0.588765	39416	2
2018-05-15-3785	pfama1.000	125	0.166223	66853(90%)	2	1	0.411235	27437	2
2018-05-15-3786	pfama1.001	107	0.142287	39470(78.6%)	4	0	0.51978	20557	2
2018-05-15-3786	pfama1.004	71	0.0944149	39470(78.6%)	4	1	0.401932	15836	2
2018-05-15-3786	pfama1.005	67	0.0890957	39470(78.6%)	4	2	0.0614488	2415	2
2018-05-15-3786	pfama1.010	50	0.0664894	39470(78.6%)	4	3	0.0168386	662	2
2018-05-15-3787	pfama1.003	72	0.0957447	78431(87.2%)	2	0	0.993993	77959	2
2018-05-15-3787	pfama1.255	1	0.00132979	78431(87.2%)	2	1	0.00600664	472	2
2018-05-15-3805	pfama1.001	107	0.142287	55297(84.3%)	1	0	1	55297	2
2018-05-15-3808	pfama1.000	125	0.166223	45631(87%)	4	0	0.674258	30770	2
2018-05-15-3808	pfama1.007	52	0.0691489	45631(87%)	4	1	0.256232	11769	2
2018-05-15-3808	pfama1.009	50	0.0664894	45631(87%)	4	2	0.0363705	1610	2
2018-05-15-3808	pfama1.027	17	0.0226064	45631(87%)	4	3	0.0331395	1482	2
2018-05-15-3816	pfama1.000	125	0.166223	43509(89.8%)	2	0	0.984789	42843	2
2018-05-15-3816	pfama1.124	1	0.00132979	43509(89.8%)	2	1	0.0152108	666	2
2018-05-15-3818	pfama1.008	50	0.0664894	71000(83.3%)	1	0	1	71000	2
2018-05-16-3095	pfama1.006	56	0.0744681	34536(89.5%)	2	0	0.994151	34334	1
2018-05-16-3095	pfama1.260	1	0.00132979	34536(89.5%)	2	1	0.00584897	202	1
2018-05-16-3096	pfama1.011	49	0.0651596	43319(92.3%)	1	0	1	43319	2
2018-05-16-3315	pfama1.024	18	0.0239362	45774(87.2%)	2	0	0.941637	43046	2
2018-05-16-3315	pfama1.007	52	0.0691489	45774(87.2%)	2	1	0.058363	2728	2
2018-05-16-3364	pfama1.018	23	0.0305851	53357(87.6%)	1	0	1	53357	2
2018-05-16-3505	pfama1.037	7	0.00930851	44852(64.3%)	1	0	1	44852	2
2018-05-16-3506	pfama1.009	50	0.0664894	35125(62.7%)	1	0	1	35125	2
2018-05-16-3510	pfama1.029	12	0.0159574	34676(66.7%)	2	0	0.518562	18062	2
2018-05-16-3510	pfama1.012	46	0.0611702	34676(66.7%)	2	1	0.481438	16614	2
2018-05-21-3164	pfama1.000	125	0.166223	41200(90.1%)	1	0	1	41200	2
2018-05-21-3808	pfama1.000	125	0.166223	15377(71.6%)	4	0	0.453869	6982	2
2018-05-21-3808	pfama1.027	17	0.0226064	15377(71.6%)	4	1	0.302721	4653	2
2018-05-21-3808	pfama1.007	52	0.0691489	15377(71.6%)	4	2	0.17515	2693	2
2018-05-21-3808	pfama1.009	50	0.0664894	15377(71.6%)	4	3	0.0682604	1049	2
2018-05-22-3285	pfama1.023	19	0.025266	28517(68.2%)	6	0	0.418263	11947	2
2018-05-22-3285	pfama1.035	9	0.0119681	28517(68.2%)	6	1	0.20635	5899	2
2018-05-22-3285	pfama1.011	49	0.0651596	28517(68.2%)	6	2	0.155173	4379	2
2018-05-22-3285	pfama1.001	107	0.142287	28517(68.2%)	6	3	0.0905539	2595	2
2018-05-22-3285	pfama1.002	93	0.12367	28517(68.2%)	6	4	0.0857444	2433	2
2018-05-22-3285	pfama1.009	50	0.0664894	28517(68.2%)	6	5	0.0439151	1264	2
2018-05-22-3393	pfama1.003	72	0.0957447	42108(90.3%)	1	0	1	42108	2
2018-05-22-3527	pfama1.002	93	0.12367	54202(88%)	1	0	1	54202	2
2018-05-23-3525	pfama1.015	37	0.0492021	29637(88.2%)	3	0	0.983905	29160	1
2018-05-23-3525	pfama1.167	1	0.00132979	29637(88.2%)	3	1	0.00914398	271	1
2018-05-23-3525	pfama1.219	1	0.00132979	29637(88.2%)	3	2	0.00695077	206	1
2018-05-28-3393	pfama1.003	72	0.0957447	56740(98.3%)	1	0	1	56740	2
2018-05-28-3541	pfama1.009	50	0.0664894	52214(85.3%)	1	0	1	52214	2
